Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1503172		; FIVAR domain; Gram-positive LPXTG cell wall anchor; Immunoglobulin/albumin-binding domain	; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC		; FIVAR domain; Gram-positive LPXTG cell wall anchor; Immunoglobulin/albumin-binding domain				; Gram positive anchor; Uncharacterised Sugar-binding Domain			; Gram-positive cocci surface proteins LPxTG motif profile.			; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains	;  LPXTG cell wall anchor domain
V1511812	; TOP4c	; Arginine repressor C-terminal-like domain; DNA gyrase/topoisomerase IV, subunit A, C-terminal beta-pinwheel; DNA topoisomerase IV subunit A, Gram-positive; DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta; DNA topoisomerase, type IIA, subunit A/C-terminal; DNA topoisomerase, type IIA-like domain	; Topoisomerase II; Topoisomerase II; GyrA/ParC C-terminal domain-like 	; DNA topoisomerase 4 subunit A [parC].	; Arginine repressor C-terminal-like domain; DNA gyrase/topoisomerase IV, subunit A, C-terminal beta-pinwheel; DNA topoisomerase IV subunit A, Gram-positive; DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta; DNA topoisomerase, type IIA, subunit A/C-terminal; DNA topoisomerase, type IIA-like domain				; DNA gyrase C-terminal domain, beta-propeller; DNA gyrase/topoisomerase IV, subunit A					; DNA Topoisomerase IV	; Type II DNA topoisomerase; GyrA/ParC C-terminal domain-like	;  DNA topoisomerase IV, A subunit
V1541186		; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA, subunit B; DNA topoisomerase, type IIA-like domain; Gram-positive LPXTG cell wall anchor; Toprim domain			; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA, subunit B; DNA topoisomerase, type IIA-like domain; Gram-positive LPXTG cell wall anchor; Toprim domain	; consensus disorder prediction		; DNA gyrase subunit B signature; DNA topoisomerase II family signature	; DNA gyrase B subunit, carboxyl terminus; Gram positive anchor; Toprim domain		; DNA topoisomerase II signature.	; Gram-positive cocci surface proteins LPxTG motif profile.; Toprim domain profile.		; TopoisomeraseII	; Type II DNA topoisomerase	;  LPXTG cell wall anchor domain
V1596707		; Protein of unknown function DUF3173			; Protein of unknown function DUF3173				; Domain of unknown function (DUF3173)							
V1883045	; IF2_eIF5B; IF2_mtIF2_II; mtIF2_IVc	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF- 2, domain 3; Translation initiation factor IF-2, N-terminal; Translation initiation factor aIF-2, bacterial-like; Translation protein, beta-barrel domain	; Translation factors; Translation factors; P-loop containing nucleotide triphosphate hydrolases	; Translation initiation factor IF-2 [infB].	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF- 2, domain 3; Translation initiation factor IF-2, N-terminal; Translation initiation factor aIF-2, bacterial-like; Translation protein, beta-barrel domain				; Elongation factor Tu GTP binding domain; Translation initiation factor IF-2, N-terminal region; Translation-initiation factor 2		; Initiation factor 2 signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; Translation proteins; Translation proteins; Initiation factor IF2/eIF5b, domain 3; P-loop containing nucleoside triphosphate hydrolases	;  translation initiation factor IF-2;  small GTP-binding protein domain
V1885086		; Endopeptidase, NLPC/P60 domain; SLAP domain, Lactobacillus	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain; SLAP domain, Lactobacillus				; Bacterial surface layer protein; NlpC/P60 family						; Cysteine proteinases	
V1000837		; Conjugative transposon protein TcpC			; Conjugative transposon protein TcpC				; Conjugative transposon protein TcpC							
V1034820		; Bacterial RecJ exonuclease; DDH domain; DHHA1 domain; Single-stranded-DNA-specific exonuclease RecJ, C-terminal			; Bacterial RecJ exonuclease; DDH domain; DHHA1 domain; Single-stranded-DNA-specific exonuclease RecJ, C-terminal				; DHH family; DHHA1 domain; Single-strand DNA-specific exonuclease, C terminal domain						; DHH phosphoesterases	;  single-stranded-DNA-specific exonuclease RecJ
V1035246		; 6-phospho-beta-galactosidase; Glycoside hydrolase family 1; Glycoside hydrolase family 1, active site; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain	; Glycosidases		; 6-phospho-beta-galactosidase; Glycoside hydrolase family 1; Glycoside hydrolase family 1, active site; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain			; Glycosyl hydrolase family 1 signature	; Glycosyl hydrolase family 1		; Glycosyl hydrolases family 1 active site.				; (Trans)glycosidases	;  6-phospho-beta-galactosidase
V1144361		; Protein of unknown function DUF2969			; Protein of unknown function DUF2969				; Protein of unknown function (DUF2969)							
V1458775	; GIY-YIG_UvrC_Cho	; GIY-YIG domain; GIY-YIG nuclease superfamily; RuvA domain 2-like; UVR domain; UvrABC system, subunit C; UvrC family homology region	; GIY-YIG endonuclease; C-terminal UvrC-binding domain of UvrB; 5' to 3' exonuclease	; UvrABC system protein C [uvrC].	; GIY-YIG domain; GIY-YIG nuclease superfamily; RuvA domain 2-like; UVR domain; UvrABC system, subunit C; UvrC family homology region				; GIY-YIG catalytic domain; Helix-hairpin-helix domain; UvrB/uvrC motif; UvrC Helix-hairpin-helix N-terminal			; GIY-YIG domain profile.; UVR domain profile.; UvrC family, homology region profile.		; GIY-YIG type nucleases (URI domain)	; RuvA domain 2-like; C-terminal UvrC-binding domain of UvrB; GIY-YIG endonuclease	;  excinuclease ABC subunit C
V1925005						; consensus disorder prediction										
V1034819	; PRTases_typeI	; Adenine phosphoribosyl transferase; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like		; Adenine phosphoribosyltransferase [apt].	; Adenine phosphoribosyl transferase; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like				; Phosphoribosyl transferase domain						; PRTase-like	;  adenine phosphoribosyltransferase
V1034924		; Glucose-6-phosphate dehydrogenase; Glucose-6-phosphate dehydrogenase, C-terminal; Glucose-6-phosphate dehydrogenase, NAD-binding; Glucose-6-phosphate dehydrogenase, active site; NAD(P)-binding domain	; Dihydrodipicolinate Reductase; domain 2; NAD(P)-binding Rossmann-like Domain	; Glucose-6-phosphate 1-dehydrogenase [zwf].	; Glucose-6-phosphate dehydrogenase; Glucose-6-phosphate dehydrogenase, C-terminal; Glucose-6-phosphate dehydrogenase, NAD-binding; Glucose-6-phosphate dehydrogenase, active site; NAD(P)-binding domain		; (Full) glucose-6-phosphate dehydrogenase	; Glucose-6-phosphate dehydrogenase signature	; Glucose-6-phosphate dehydrogenase, C-terminal domain; Glucose-6-phosphate dehydrogenase, NAD binding domain		; Glucose-6-phosphate dehydrogenase active site.				; Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain; NAD(P)-binding Rossmann-fold domains	;  glucose-6-phosphate dehydrogenase
V1144010		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1144030		; Phosphotransferase system, mannose-type IIA component			; Phosphotransferase system, mannose-type IIA component											
V1162241		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1209699	; PTS_IIB_glc	; Duplicated hybrid motif; Phosphotransferase system EIIB, cysteine phosphorylation site; Phosphotransferase system, EIIC; Phosphotransferase system, EIIC component, type 1; Phosphotransferase system, IIB component, type 1; Phosphotransferase system, sugar-specific permease EIIA type 1	; Glucose Permease (Domain IIA)		; Duplicated hybrid motif; Phosphotransferase system EIIB, cysteine phosphorylation site; Phosphotransferase system, EIIC; Phosphotransferase system, EIIC component, type 1; Phosphotransferase system, IIB component, type 1; Phosphotransferase system, sugar-specific permease EIIA type 1				; Phosphotransferase system, EIIC; phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1; phosphotransferase system, EIIB		; PTS EIIB domains cysteine phosphorylation site signature.	; PTS_EIIA type-1 domain profile.; PTS_EIIB type-1 domain profile.; PTS_EIIC type-1 domain profile.			; Glucose permease domain IIB; Duplicated hybrid motif	;  PTS system, glucose subfamily, IIA component
V1302525	; RPI_A	; Ribose 5-phosphate isomerase, type A			; Ribose 5-phosphate isomerase, type A				; Ribose 5-phosphate isomerase A (phosphoriboisomerase A)						; D-ribose-5-phosphate isomerase (RpiA), lid domain; NagB/RpiA/CoA transferase-like	
V1418929		; Type II secretion system F domain			; Type II secretion system F domain				; Type II secretion system (T2SS), protein F							
V1575896		; Regulatory protein YycH-like			; Regulatory protein YycH-like				; YycH protein							
V1576955	; ABC_DR_subfamily_A	; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1590845			; Probable gtpase engc; domain 3													
V1829420	; SGNH_hydrolase_yrhL_like	; Acyltransferase 3; SGNH hydrolase-type esterase domain			; Acyltransferase 3; SGNH hydrolase-type esterase domain				; Acyltransferase family						; SGNH hydrolase	
V1886536		; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding	; Isoleucyl-tRNA Synthetase; Domain 1		; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding										; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	
V1891035	; IMPDH	; Aldolase-type TIM barrel; IMP dehydrogenase / GMP reductase, conserved site; IMP dehydrogenase/GMP reductase	; Aldolase class I		; Aldolase-type TIM barrel; IMP dehydrogenase / GMP reductase, conserved site; IMP dehydrogenase/GMP reductase				; IMP dehydrogenase / GMP reductase domain		; IMP dehydrogenase / GMP reductase signature.			; IMP dehydrogenase / GMP reductase domain	; Inosine monophosphate dehydrogenase (IMPDH)	
V1006818		; ABC-2 transporter; ABC-2 type transporter			; ABC-2 transporter; ABC-2 type transporter		; (Full) ABC-type transport system, permease component, DrrB type		; ABC-2 type transporter			; ABC transporter integral membrane type-2 domain profile.				
V1034872		; L,D-transpeptidase catalytic domain; Putative peptidoglycan binding domain	; L		; L,D-transpeptidase catalytic domain; Putative peptidoglycan binding domain				; L,D-transpeptidase catalytic domain; Putative peptidoglycan binding domain						; L,D-transpeptidase pre-catalytic domain-like; L,D-transpeptidase catalytic domain-like	
V1143759		; Citrate carrier CitT-related; Sodium/sulphate symporter			; Citrate carrier CitT-related; Sodium/sulphate symporter		; (Full) divalent anion sodium symporter		; Sodium:sulfate symporter transmembrane region							; Na+ symporter (DASS) family
V1144425		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1399301		; ABC transporter substrate-binding protein PnrA-like			; ABC transporter substrate-binding protein PnrA-like				; ABC transporter substrate-binding protein PnrA-like							
V1481457	; PGRP	; N-acetylmuramoyl-L-alanine amidase domain; SLAP domain, Lactobacillus	; Lysozyme		; N-acetylmuramoyl-L-alanine amidase domain; SLAP domain, Lactobacillus				; Bacterial surface layer protein; N-acetylmuramoyl-L-alanine amidase					; 	; N-acetylmuramoyl-L-alanine amidase-like	
V1510969	; HU	; Histone-like DNA-binding protein; Histone-like DNA-binding protein, conserved site; Integration host factor (IHF)-like DNA-binding domain	; IHF-like DNA-binding proteins		; Histone-like DNA-binding protein; Histone-like DNA-binding protein, conserved site; Integration host factor (IHF)-like DNA-binding domain			; Prokaryotic integration host factor signature	; Bacterial DNA-binding protein		; Bacterial histone-like DNA-binding proteins signature.			; bacterial (prokaryotic) histone like domain	; IHF-like DNA-binding proteins	
V1581231	; Ribosomal_L13	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; 50S ribosomal protein L13 [rplM].	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; (Full) ribosomal protein, L13p/L13Aa/L16e/organellar L13 types		; Ribosomal protein L13		; Ribosomal protein L13 signature.				; Ribosomal protein L13	;  ribosomal protein uL13
V1596272		; Formate-tetrahydrofolate ligase, FTHFS; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Formate-tetrahydrofolate ligase, FTHFS; P-loop containing nucleoside triphosphate hydrolase				; Formate--tetrahydrofolate ligase						; P-loop containing nucleoside triphosphate hydrolases	
V1596798		; Gram-positive LPXTG cell wall anchor; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide			; Gram-positive LPXTG cell wall anchor; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; Rib/alpha-like repeat; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family;  Rib/alpha/Esp surface antigen repeat
V1608810		; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA-like domain			; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA-like domain			; DNA topoisomerase II family signature	; DNA gyrase B subunit, carboxyl terminus						; Type II DNA topoisomerase	
