Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1033036	; YqeH	; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain; GTP binding domain; GTP-binding protein, riobosome biogenesis, YqeH; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain; GTP binding domain; GTP-binding protein, riobosome biogenesis, YqeH; P-loop containing nucleoside triphosphate hydrolase				; 50S ribosome-binding GTPase			; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  ribosome biogenesis GTPase YqeH
V1033053	; GlcN6P_deaminase	; Glucosamine-6-phosphate isomerase; Glucosamine-6-phosphate isomerase, conserved site; Glucosamine/galactosamine-6-phosphate isomerase		; Glucosamine-6-phosphate deaminase [nagB].	; Glucosamine-6-phosphate isomerase; Glucosamine-6-phosphate isomerase, conserved site; Glucosamine/galactosamine-6-phosphate isomerase				; Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase		; Glucosamine/galactosamine-6-phosphate isomerases signature.				; NagB/RpiA/CoA transferase-like	;  glucosamine-6-phosphate deaminase
V1033084	; HP_PGM_like	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1	; Phosphoglycerate mutase-like		; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1		; (Full/Desc.) bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase		; Histidine phosphatase superfamily (branch 1)					; Phosphoglycerate mutase family	; Phosphoglycerate mutase-like	
V1033087	; Met_dep_hydrolase_A	; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain	; Urease; Urease; Metal-dependent hydrolases		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain				; Amidohydrolase family				; Hyd Carboxypeptidase		; Metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases	
V1033093		; ABC/ECF transporter, transmembrane component; ECF transporter transmembrane protein EcfT		; Energy-coupling factor transporter transmembrane protein EcfT [ecfT].	; ABC/ECF transporter, transmembrane component; ECF transporter transmembrane protein EcfT				; Cobalt transport protein							
V1033110	; CIMS_C_terminal_like	; Cobalamin-independent methionine synthase MetE, C-terminal/archaeal			; Cobalamin-independent methionine synthase MetE, C-terminal/archaeal				; Cobalamin-independent synthase, Catalytic domain						; UROD/MetE-like	
V1033128		; Ribosomal protein L9, C-terminal; Ribosomal protein L9, N-terminal; Ribosomal protein L9, bacteria/chloroplast; Ribosomal protein L9/RNase H1, N-terminal	; Ribosomal Protein L9	; 50S ribosomal protein L9 [rplI].	; Ribosomal protein L9, C-terminal; Ribosomal protein L9, N-terminal; Ribosomal protein L9, bacteria/chloroplast; Ribosomal protein L9/RNase H1, N-terminal				; Ribosomal protein L9, C-terminal domain; Ribosomal protein L9, N-terminal domain		; Ribosomal protein L9 signature.				; Ribosomal protein L9 C-domain; L9 N-domain-like	;  ribosomal protein bL9
V1033158		; CCB3/YggT			; CCB3/YggT				; YGGT family							
V1033165		; Plasmid pRiA4b, Orf3; Protein MM3350-like domain	; MM3350-like		; Plasmid pRiA4b, Orf3; Protein MM3350-like domain				; Plasmid pRiA4b ORF-3-like protein						; MM3350-like	
V1033170	; HMG-CoA_reductase_classII; init_cond_enzymes	; Hydroxymethylglutaryl-CoA reductase, bacterial-type; Hydroxymethylglutaryl-CoA reductase, class I/II; Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding domain; Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain; Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding domain; Hydroxymethylglutaryl-CoA synthase, prokaryotic; Hydroxymethylglutaryl-coenzyme A synthase C-terminal domain; Hydroxymethylglutaryl-coenzyme A synthase, N-terminal; Thiolase-like	; 3-hydroxy-3-methylglutaryl-coenzyme A Reductase; Chain A; 3-hydroxy-3-methylglutaryl-coenzyme A Reductase; Chain A		; Hydroxymethylglutaryl-CoA reductase, bacterial-type; Hydroxymethylglutaryl-CoA reductase, class I/II; Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding domain; Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain; Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding domain; Hydroxymethylglutaryl-CoA synthase, prokaryotic; Hydroxymethylglutaryl-coenzyme A synthase C-terminal domain; Hydroxymethylglutaryl-coenzyme A synthase, N-terminal; Thiolase-like			; Hydroxymethylglutaryl-coenzyme A reductase signature	; Hydroxymethylglutaryl-coenzyme A reductase; Hydroxymethylglutaryl-coenzyme A synthase C terminal; Hydroxymethylglutaryl-coenzyme A synthase N terminal			; Hydroxymethylglutaryl-coenzyme A reductases family profile.			; Thiolase-like; NAD-binding domain of HMG-CoA reductase; Thiolase-like; Substrate-binding domain of HMG-CoA reductase; Substrate-binding domain of HMG-CoA reductase	;  hydroxymethylglutaryl-CoA synthase;  hydroxymethylglutaryl-CoA reductase, degradative
V1033250		; Protein Veg			; Protein Veg		; (Full) uncharacterized protein Veg		; Biofilm formation stimulator VEG							
V1033265		; Transmembrane protein TqsA-like			; Transmembrane protein TqsA-like				; AI-2E family transporter							
V1033276	; Anticodon_Ia_Ile_BEm; IleRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Isoleucine-tRNA ligase; Isoleucine-tRNA ligase, type 1; Isoleucyl tRNA synthetase type 1, anticodon-binding domain; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; Zinc finger, FPG/IleRS-type	; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 2; Isoleucyl-tRNA Synthetase; Domain 1	; Isoleucine--tRNA ligase [ileS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Isoleucine-tRNA ligase; Isoleucine-tRNA ligase, type 1; Isoleucyl tRNA synthetase type 1, anticodon-binding domain; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; Zinc finger, FPG/IleRS-type			; Isoleucyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Zinc finger found in FPG and IleRS; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; ValRS/IleRS/LeuRS editing domain; Nucleotidylyl transferase; Nucleotidylyl transferase	;  isoleucine--tRNA ligase
V1033296		; DNA/RNA non-specific endonuclease			; DNA/RNA non-specific endonuclease				; DNA/RNA non-specific endonuclease					; DNA/RNA non-specific endonuclease		
V1033347		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Sulfatase, N-terminal	; Alkaline Phosphatase		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Sulfatase, N-terminal				; Sulfatase						; Alkaline phosphatase-like	
V1033348		; Glycerol-3-phosphate acyltransferase, PlsY		; Glycerol-3-phosphate acyltransferase [plsY].	; Glycerol-3-phosphate acyltransferase, PlsY				; Glycerol-3-phosphate acyltransferase					; Glycerol-3-phosphate acyltransferase 		
V1033349		; Cell envelope-related transcriptional attenuator domain			; Cell envelope-related transcriptional attenuator domain				; Cell envelope-related transcriptional attenuator domain							;  cell envelope-related function transcriptional attenuator common domain
V1033414	; Adenylsuccinate_lyase_1	; Adenylosuccinate lyase; Adenylosuccinate lyase C-terminal; Fumarase/histidase, N-terminal; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like	; Fumarase/aspartase (C-terminal domain); Fumarase/aspartase (N-terminal domain); Fumarase/aspartase (Central domain)		; Adenylosuccinate lyase; Adenylosuccinate lyase C-terminal; Fumarase/histidase, N-terminal; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like			; Argininosuccinate lyase family signature; Fumarate lyase superfamily signature	; Adenylosuccinate lyase C-terminus; Lyase		; Fumarate lyases signature.			; Adenylosuccinate lyase C-terminus	; L-aspartase-like	;  adenylosuccinate lyase
V1033424	; PBP2_LTTR_substrate	; LysR, substrate-binding; Transcription regulator HTH, LysR; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; Periplasmic binding protein-like II		; LysR, substrate-binding; Transcription regulator HTH, LysR; Winged helix-turn-helix DNA-binding domain			; LysR bacterial regulatory protein HTH signature	; Bacterial regulatory helix-turn-helix protein, lysR family; LysR substrate binding domain			; LysR-type HTH domain profile.			; Periplasmic binding protein-like II; Winged helix DNA-binding domain	
V1033426		; Phosphotransferase system, mannose/fructose/sorbose family IID component	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Phosphotransferase system, mannose/fructose/sorbose family IID component				; PTS system mannose/fructose/sorbose family IID component			; PTS_EIID domain profile.				;  PTS system, mannose/fructose/sorbose family, IID component
V1033455	; GT8_A4GalT_like	; Glycosyl transferase, family 8; Nucleotide-diphospho-sugar transferases	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Glycosyl transferase, family 8; Nucleotide-diphospho-sugar transferases	; consensus disorder prediction			; Glycosyl transferase family 8						; Nucleotide-diphospho-sugar transferases	
V1033471		; DeoR C-terminal sensor domain; DeoR-type HTH domain; Transcription regulator, HTH DeoR-type, conserved site; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; DeoR C-terminal sensor domain; DeoR-type HTH domain; Transcription regulator, HTH DeoR-type, conserved site; Winged helix-turn-helix DNA-binding domain			; LacR bacterial regulatory protein HTH signature	; DeoR C terminal sensor domain; DeoR-like helix-turn-helix domain		; DeoR-type HTH domain signature.	; DeoR-type HTH domain profile.		; helix_turn_helix, Deoxyribose operon repressor; DeoR C terminal sensor domain	; Winged helix DNA-binding domain; NagB/RpiA/CoA transferase-like	
V1033493		; Ribosomal protein S16; Ribosomal protein S16 domain		; 30S ribosomal protein S16 [rpsP].	; Ribosomal protein S16; Ribosomal protein S16 domain				; Ribosomal protein S16						; Ribosomal protein S16	;  ribosomal protein bS16
V1033501		; Ribosomal protein S20		; 30S ribosomal protein S20 [rpsT].	; Ribosomal protein S20	; consensus disorder prediction			; Ribosomal protein S20	; RIBOSOMAL S20 30S RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN S20P SUBUNIT CHLOROPLAST DIRECT					; Ribosomal protein S20	;  ribosomal protein bS20
V1033511		; Calcineurin-like phosphoesterase domain, ApaH type; Metallo-dependent phosphatase-like			; Calcineurin-like phosphoesterase domain, ApaH type; Metallo-dependent phosphatase-like				; Calcineurin-like phosphoesterase						; Metallo-dependent phosphatases	
V1033515	; PBP2_phosphate_like_1	; PBP domain; Phosphate binding protein	; Periplasmic binding protein-like II; Periplasmic binding protein-like II		; PBP domain; Phosphate binding protein				; PBP superfamily domain			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	;  phosphate binding protein
V1033532	; AdoMet_MTases	; S-adenosyl-L-methionine-dependent methyltransferase; tRNA (guanine-N-7) methyltransferase, Trmb type	; Vaccinia Virus protein VP39	; tRNA (guanine-N(7)-)-methyltransferase [trmB].	; S-adenosyl-L-methionine-dependent methyltransferase; tRNA (guanine-N-7) methyltransferase, Trmb type				; Putative methyltransferase			; SAM-dependent methyltransferase TRMB-type domain profile.			; S-adenosyl-L-methionine-dependent methyltransferases	;  tRNA (guanine-N(7)-)-methyltransferase
V1033559	; TIM	; Aldolase-type TIM barrel; Triosephosphate isomerase; Triosephosphate isomerase, active site; Triosephosphate isomerase, bacterial/eukaryotic	; Aldolase class I	; Triosephosphate isomerase [tpiA].	; Aldolase-type TIM barrel; Triosephosphate isomerase; Triosephosphate isomerase, active site; Triosephosphate isomerase, bacterial/eukaryotic				; Triosephosphate isomerase		; Triosephosphate isomerase active site.	; Triosephosphate isomerase (TIM) family profile.			; Triosephosphate isomerase (TIM)	;  triose-phosphate isomerase
V1033611	; PRTases_typeI	; Hypoxanthine phosphoribosyl transferase; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like			; Hypoxanthine phosphoribosyl transferase; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like				; Phosphoribosyl transferase domain						; PRTase-like	;  hypoxanthine phosphoribosyltransferase
V1033612	; CBS_pair_CorC_HlyC_assoc	; CBS domain; CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2; Domain of unknown function DUF21; FAD-binding, type 2; Transporter-associated domain	; CBS-domain		; CBS domain; CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2; Domain of unknown function DUF21; FAD-binding, type 2; Transporter-associated domain				; CBS domain; Domain of unknown function DUF21; Transporter associated domain			; CBS domain profile.		; Transporter associated domain; Domain in cystathionine beta-synthase and other proteins.; Domain in cystathionine beta-synthase and other proteins.	; FAD-binding/transporter-associated domain-like; CBS-domain pair	
V1033623		; NUDIX hydrolase; NUDIX hydrolase domain; NUDIX hydrolase domain-like; NUDIX hydrolase, conserved site	; Nucleoside Triphosphate Pyrophosphohydrolase		; NUDIX hydrolase; NUDIX hydrolase domain; NUDIX hydrolase domain-like; NUDIX hydrolase, conserved site			; NUDIX hydrolase family signature	; NUDIX domain		; Nudix box signature.	; Nudix hydrolase domain profile.			; Nudix	
V1033676		; Phospholipid/glycerol acyltransferase			; Phospholipid/glycerol acyltransferase				; Acyltransferase						; Glycerol-3-phosphate (1)-acyltransferase	
V1033682		; Metallo-beta-lactamase	; Metallo-beta-lactamase		; Metallo-beta-lactamase				; Beta-lactamase superfamily domain					; Metallo-beta-lactamase superfamily	; Metallo-hydrolase/oxidoreductase	
V1033695		; Protein of unknown function DUF389			; Protein of unknown function DUF389	; consensus disorder prediction			; Domain of unknown function (DUF389)							
V1033781		; Peptidase S54, rhomboid domain	; Rhomboid-like domains		; Peptidase S54, rhomboid domain				; Rhomboid family						; Rhomboid-like	
V1033830															; Actin-like ATPase domain	
V1033945		; Glycosyl hydrolase family 98, putative carbohydrate-binding module			; Glycosyl hydrolase family 98, putative carbohydrate-binding module				; NPCBM/NEW2 domain							
V1034223	; ABCF_EF-3	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
