Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1891288		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I				; Amino acid permease							
V1032435		; Endopeptidase, NLPC/P60 domain; Phage tail tape measure protein	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain; Phage tail tape measure protein	; consensus disorder prediction			; NlpC/P60 family; Phage-related minor tail protein						; Cysteine proteinases	;  phage tail tape measure protein, TP901 family, core region
V1033107		; rRNA small subunit methyltransferase F, RNA-binding PUA-like domain			; rRNA small subunit methyltransferase F, RNA-binding PUA-like domain				; RNA-binding PUA-like domain of methyltransferase RsmF							
V1033666		; Ribosomal protein L32p; Zinc-binding ribosomal protein		; 50S ribosomal protein L32 [rpmF].	; Ribosomal protein L32p; Zinc-binding ribosomal protein				; Ribosomal L32p protein family						; Zn-binding ribosomal proteins	;  ribosomal protein bL32
V1034661		; L,D-transpeptidase catalytic domain	; L		; L,D-transpeptidase catalytic domain				; L,D-transpeptidase catalytic domain						; L,D-transpeptidase catalytic domain-like	
V1101421		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family							
V1162940	; WHTH_GntR	; Transcription regulator HTH, GntR; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Transcription regulator HTH, GntR; Winged helix-turn-helix DNA-binding domain				; Bacterial regulatory proteins, gntR family			; GntR-type HTH domain profile.		; helix_turn_helix gluconate operon transcriptional repressor	; Winged helix DNA-binding domain	
V1162985		; NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR	; NAD(P)-binding Rossmann-like Domain		; NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR				; short chain dehydrogenase						; NAD(P)-binding Rossmann-fold domains	
V1199392		; Transposase IS605, OrfB, C-terminal			; Transposase IS605, OrfB, C-terminal				; Putative transposase DNA-binding domain							
V1204770		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1684218		; EF-hand domain pair	; EF-hand		; EF-hand domain pair											
V1828723	; HTH_XRE; S24_LexA-like	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain; Peptidase S24/S26, beta-ribbon domain; Peptidase S24/S26A/S26B; Peptidase S24/S26A/S26B/S26C	; lambda repressor-like DNA-binding domains; Umud Fragment		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain; Peptidase S24/S26, beta-ribbon domain; Peptidase S24/S26A/S26B; Peptidase S24/S26A/S26B/S26C				; Helix-turn-helix; Peptidase S24-like			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains; LexA/Signal peptidase	
V1880000		; Restriction endonuclease, type I, HsdS			; Restriction endonuclease, type I, HsdS				; Type I restriction modification DNA specificity domain							
V1890881		; Transposase DDE domain			; Transposase DDE domain				; Transposase DDE domain							
V1033861		; DNA breaking-rejoining enzyme, catalytic core; Integrase, catalytic domain; Integrase-like, catalytic domain; P-type ATPase, A  domain	; Calcium-transporting ATPase; Intergrase catalytic core		; DNA breaking-rejoining enzyme, catalytic core; Integrase, catalytic domain; Integrase-like, catalytic domain; P-type ATPase, A  domain				; E1-E2 ATPase; Phage integrase family						; DNA breaking-rejoining enzymes; Calcium ATPase, transduction domain A	
V1047094		; Protein of unknown function DUF806			; Protein of unknown function DUF806				; Protein of unknown function (DUF806)							
V1163426		; Phosphoglucose isomerase (PGI)	; Glucose-6-phosphate isomerase like protein; domain 1		; Phosphoglucose isomerase (PGI)							; Glucose-6-phosphate isomerase family profile.			; SIS domain	
V1239555		; Ribonuclease H-like domain; Transposase, IS4-like; Transposase, Tn5-like, core	; Transposase Inhibitor Protein From Tn5; Chain A		; Ribonuclease H-like domain; Transposase, IS4-like; Transposase, Tn5-like, core				; Transposase DDE domain						; Ribonuclease H-like	
V1322982	; ABCC_MRP_Like	; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Putative multidrug export ATP-binding/permease protein like domains		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; ABC transporter transmembrane region		; ABC transporters family signature.	; ABC transporter integral membrane type-1 fused domain profile.; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; ABC transporter transmembrane region; P-loop containing nucleoside triphosphate hydrolases	
V1491929		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site	; Translation Initiation Factor If3; Translation initiation factor IF3	; Translation initiation factor IF-3 [infC].	; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site				; Translation initiation factor IF-3, C-terminal domain; Translation initiation factor IF-3, N-terminal domain		; Initiation factor 3 signature.				; Translation initiation factor IF3, N-terminal domain; Translation initiation factor IF3, C-terminal domain	;  translation initiation factor IF-3
V1880011		; TonB box, conserved site			; TonB box, conserved site						; TonB-dependent receptor proteins signature 1.					
V1884416		; 6-pyruvoyl tetrahydropterin synthase, predicted, bacteria; 6-pyruvoyl tetrahydropterin synthase/QueD family protein			; 6-pyruvoyl tetrahydropterin synthase, predicted, bacteria; 6-pyruvoyl tetrahydropterin synthase/QueD family protein				; 6-pyruvoyl tetrahydropterin synthase						; Tetrahydrobiopterin biosynthesis enzymes-like	;  6-pyruvoyl tetrahydropterin synthase-related domain
V1885166		; ABC transporter type 1, transmembrane domain	; Putative multidrug export ATP-binding/permease protein like domains		; ABC transporter type 1, transmembrane domain				; ABC transporter transmembrane region			; ABC transporter integral membrane type-1 fused domain profile.			; ABC transporter transmembrane region	
V1886294	; ArsC_Spx	; Arsenate reductase-like; Thioredoxin-like fold; Transcriptional regulator Spx/MgsR	; Glutaredoxin		; Arsenate reductase-like; Thioredoxin-like fold; Transcriptional regulator Spx/MgsR				; ArsC family			; ArsC family profile.			; Thioredoxin-like	;  transcriptional regulator, Spx/MgsR family
V1891234		; Galactose-binding domain-like	; Galactose-binding domain-like		; Galactose-binding domain-like										; Galactose-binding domain-like	
V1032430	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	;  amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
V1033177	; REC	; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain				; Response regulator receiver domain; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.; Response regulatory domain profile.		; Transcriptional regulatory protein, C terminal	; C-terminal effector domain of the bipartite response regulators; CheY-like	
V1033552	; PTS_IIA_fru	; PTS EIIA type-2 domain; Phosphotransferase/anion transporter	; Mannitol-specific EII; Chain A		; PTS EIIA type-2 domain; Phosphotransferase/anion transporter				; Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2			; PTS_EIIA type-2 domain profile.			; Phoshotransferase/anion transport protein	
V1034983	; HELICc	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; Helical scaffold and wing domains of SecA; Pre-protein croslinking domain of SecA; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases	; Protein translocase subunit SecA [secA].	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain			; SecA protein signature	; SecA DEAD-like domain; SecA Wing and Scaffold domain; SecA preprotein cross-linking domain		; SecA family signature.	; SecA family profile.		; SecA DEAD-like domain; SecA preprotein cross-linking domain	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; Pre-protein crosslinking domain of SecA; P-loop containing nucleoside triphosphate hydrolases; Helical scaffold and wing domains of SecA	;  preprotein translocase, SecA subunit
V1035035	; NBD_sugar-kinase_HSP70_actin	; Gcp-like domain; tRNA threonylcarbamoyl adenosine modification protein YeaZ			; Gcp-like domain; tRNA threonylcarbamoyl adenosine modification protein YeaZ				; Glycoprotease family						; Actin-like ATPase domain; Actin-like ATPase domain	;  tRNA threonylcarbamoyl adenosine modification protein YeaZ
V1101222		; Archaeophage PsiM2, terminase large subunit; Terminase large subunit, T4likevirus-type			; Archaeophage PsiM2, terminase large subunit; Terminase large subunit, T4likevirus-type				; Terminase-like family							;  phage uncharacterized protein, C-terminal domain
V1101428		; Alcohol dehydrogenase, C-terminal; Alcohol dehydrogenase, N-terminal; GroES-like; NAD(P)-binding domain; Polyketide synthase, enoylreductase domain	; NAD(P)-binding Rossmann-like Domain; Medium-chain alcohol dehydrogenases		; Alcohol dehydrogenase, C-terminal; Alcohol dehydrogenase, N-terminal; GroES-like; NAD(P)-binding domain; Polyketide synthase, enoylreductase domain				; Alcohol dehydrogenase GroES-like domain; Zinc-binding dehydrogenase					; Enoylreductase	; NAD(P)-binding Rossmann-fold domains; GroES-like	
V1163655		; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IIIB	; Calcium-transporting ATPase; Calcium-transporting ATPase		; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IIIB			; Magnesium-transporting ATPase signature	; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.				; HAD-like; Metal cation-transporting ATPase, ATP-binding domain N; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M	;  magnesium-translocating P-type ATPase;  HAD ATPase, P-type, family IC
V1204658	; DeoC	; Aldolase-type TIM barrel; DeoC/FbaB/ lacD aldolase; Deoxyribose-phosphate aldolase; Deoxyribose-phosphate aldolase type I	; Aldolase class I	; Deoxyribose-phosphate aldolase [deoC].	; Aldolase-type TIM barrel; DeoC/FbaB/ lacD aldolase; Deoxyribose-phosphate aldolase; Deoxyribose-phosphate aldolase type I		; (Full) deoxyribose-phosphate aldolase		; DeoC/LacD family aldolase					; DeoC/LacD family aldolase	; Aldolase	;  deoxyribose-phosphate aldolase
V1362303		; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide			; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Rib/alpha-like repeat; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family;  Rib/alpha/Esp surface antigen repeat
V1423308		; Rib/alpha/Esp surface antigen			; Rib/alpha/Esp surface antigen	; consensus disorder prediction			; Rib/alpha-like repeat							;  Rib/alpha/Esp surface antigen repeat
V1446956		; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide			; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Rib/alpha-like repeat; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family;  Rib/alpha/Esp surface antigen repeat
V1808178		; Protein of unknown function DUF3290			; Protein of unknown function DUF3290				; Protein of unknown function (DUF3290)							
V1886304		; Solute-binding protein family 5 domain; Solute-binding protein family 5, conserved site	; Dipeptide-binding Protein; Domain 1		; Solute-binding protein family 5 domain; Solute-binding protein family 5, conserved site				; Bacterial extracellular solute-binding proteins, family 5 Middle		; Bacterial extracellular solute-binding proteins, family 5 signature.	; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1000406	; bS6	; Ribosomal protein S6; Ribosomal protein S6, plastid/chloroplast; Translation elongation factor EF1B/ribosomal protein S6		; 30S ribosomal protein S6 [rpsF].	; Ribosomal protein S6; Ribosomal protein S6, plastid/chloroplast; Translation elongation factor EF1B/ribosomal protein S6				; Ribosomal protein S6						; Ribosomal protein S6	;  ribosomal protein bS6
