Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1033454	; HTH_TipAL-Mta	; MerR-type HTH domain; Putative DNA-binding domain			; MerR-type HTH domain; Putative DNA-binding domain			; MerR bacterial regulatory protein HTH signature	; MerR HTH family regulatory protein		; MerR-type HTH domain signature.	; MerR-type HTH domain profile.		; helix_turn_helix, mercury resistance	; Putative DNA-binding domain	
V1237104		; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; Type II secretion system protein E	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; Type II secretion system protein E				; Type II/IV secretion system protein		; Bacterial type II secretion system protein E signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1755546		; Putative fluoride ion transporter CrcB		; Putative fluoride ion transporter CrcB [crcB].	; Putative fluoride ion transporter CrcB				; CrcB-like protein, Camphor Resistance (CrcB)							
V1884439		; Homocysteine-binding domain	; Homocysteine S-methyltransferase		; Homocysteine-binding domain				; Homocysteine S-methyltransferase			; Homocysteine-binding domain profile.			; Homocysteine S-methyltransferase	
V1032773	; ABC_HisP_GlnQ	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase		; (Full) ABC-type amino acid transport system, ATPase component, HisP type		; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1033584		; Alcohol dehydrogenase, N-terminal; GroES-like; NAD(P)-binding domain	; Medium-chain alcohol dehydrogenases; NAD(P)-binding Rossmann-like Domain		; Alcohol dehydrogenase, N-terminal; GroES-like; NAD(P)-binding domain				; Alcohol dehydrogenase GroES-like domain						; GroES-like; NAD(P)-binding Rossmann-fold domains	
V1033686		; Penicillin-binding protein, dimerisation domain			; Penicillin-binding protein, dimerisation domain				; Penicillin-binding Protein dimerisation domain						; Penicillin binding protein dimerisation domain	
V1034983	; HELICc	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; Helical scaffold and wing domains of SecA; Pre-protein croslinking domain of SecA; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases	; Protein translocase subunit SecA [secA].	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain			; SecA protein signature	; SecA DEAD-like domain; SecA Wing and Scaffold domain; SecA preprotein cross-linking domain		; SecA family signature.	; SecA family profile.		; SecA DEAD-like domain; SecA preprotein cross-linking domain	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; Pre-protein crosslinking domain of SecA; P-loop containing nucleoside triphosphate hydrolases; Helical scaffold and wing domains of SecA	;  preprotein translocase, SecA subunit
V1035349	; ABC_NikE_OppD_transporters	; AAA+ ATPase domain; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; Oligopeptide/dipeptide transporter, C-terminal region			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	;  oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
V1607305		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family							
V1870055		; Transposase DDE domain			; Transposase DDE domain				; Transposase DDE domain							
V1880079		; ABC transporter type 1, transmembrane domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; Putative multidrug export ATP-binding/permease protein like domains; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter type 1, transmembrane domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; ABC transporter transmembrane region; P-loop containing nucleoside triphosphate hydrolases	
V1886177		; Alpha/Beta hydrolase fold; Alpha/beta hydrolase fold-3			; Alpha/Beta hydrolase fold; Alpha/beta hydrolase fold-3				; alpha/beta hydrolase fold						; alpha/beta-Hydrolases	
V1202802		; ATP-grasp fold, subdomain 1	; ATP-grasp fold; ABC transporter ATPase  like domain; ABC transporter ATPase domain-like		; ATP-grasp fold, subdomain 1											
V1223639		; Transposase DDE domain			; Transposase DDE domain				; Transposase DDE domain							
V1883210		; Transcription activator, ArpU family			; Transcription activator, ArpU family	; consensus disorder prediction										;  phage transcriptional regulator, ArpU family
V1886263		; Transmembrane protein TauE-like			; Transmembrane protein TauE-like				; Sulfite exporter TauE/SafE							
V1033553	; PTS_IIB_galactitol	; Phosphotransferase system, EIIB component, type 2; Phosphotransferase system, EIIB component, type 2/3			; Phosphotransferase system, EIIB component, type 2; Phosphotransferase system, EIIB component, type 2/3				; PTS system, Lactose/Cellobiose specific IIB subunit			; PTS_EIIB type-2 domain profile.			; PTS system IIB component-like	
V1149206		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1684162		; Ribonuclease H-like domain; Transposase, IS4-like; Transposase, Tn5-like, core	; Transposase Inhibitor Protein From Tn5; Chain A		; Ribonuclease H-like domain; Transposase, IS4-like; Transposase, Tn5-like, core				; Transposase DDE domain						; Ribonuclease H-like	
V1163629		; Conserved hypothetical protein CHP01784			; Conserved hypothetical protein CHP01784				; PD-(D/E)XK nuclease family transposase							;  conserved hypothetical protein
V1204414		; Protein of unknown function DUF389			; Protein of unknown function DUF389	; consensus disorder prediction			; Domain of unknown function (DUF389)							
V1204638		; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase				; AAA domain, putative AbiEii toxin, Type IV TA system						; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1032576		; Amino acid permease, conserved site; Amino acid permease/ SLC12A domain; Amino acid/polyamine transporter I			; Amino acid permease, conserved site; Amino acid permease/ SLC12A domain; Amino acid/polyamine transporter I		; (Full) amino acid transporter		; Amino acid permease		; Amino acid permeases signature.					
V1035578	; UGPase_prokaryotic	; Nucleotide-diphospho-sugar transferases; Nucleotidyl transferase domain; UTP--glucose-1-phosphate uridylyltransferase, bacterial/archaeal-type	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Nucleotide-diphospho-sugar transferases; Nucleotidyl transferase domain; UTP--glucose-1-phosphate uridylyltransferase, bacterial/archaeal-type				; Nucleotidyl transferase						; Nucleotide-diphospho-sugar transferases	;  UTP--glucose-1-phosphate uridylyltransferase
V1204431	; WHTH_GntR	; Chorismate pyruvate-lyase/UbiC transcription regulator-associated  domain; Transcription regulator HTH, GntR; UbiC transcription regulator-associated; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; Chorismate lyase-like		; Chorismate pyruvate-lyase/UbiC transcription regulator-associated  domain; Transcription regulator HTH, GntR; UbiC transcription regulator-associated; Winged helix-turn-helix DNA-binding domain			; GntR bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, gntR family; UTRA domain			; GntR-type HTH domain profile.		; ; helix_turn_helix gluconate operon transcriptional repressor	; Chorismate lyase-like; Winged helix DNA-binding domain	
V1806641		; Solute-binding protein family 5 domain	; Dipeptide-binding Protein; Domain 3; Periplasmic binding protein-like II		; Solute-binding protein family 5 domain				; Bacterial extracellular solute-binding proteins, family 5 Middle						; Periplasmic binding protein-like II	
V1872682	; GDPD_memb_like	; Glycerophosphodiester phosphodiesterase domain; PLC-like phosphodiesterase, TIM beta/alpha-barrel domain	; Phosphatidylinositol (PI) phosphodiesterase		; Glycerophosphodiester phosphodiesterase domain; PLC-like phosphodiesterase, TIM beta/alpha-barrel domain				; Glycerophosphoryl diester phosphodiesterase family			; GP-PDE domain profile.			; PLC-like phosphodiesterases	
V1886143		; HD/PDEase domain	; Beta Polymerase		; HD/PDEase domain				; HD domain						; Nucleotidyltransferase; HD-domain/PDEase-like	
V1032835		; Acyl-CoA N-acyltransferase			; Acyl-CoA N-acyltransferase											
V1035385	; USP_Like	; Rossmann-like alpha/beta/alpha sandwich fold; Universal stress protein A; UspA	; HUPs		; Rossmann-like alpha/beta/alpha sandwich fold; Universal stress protein A; UspA			; Universal stress protein signature	; Universal stress protein family						; Adenine nucleotide alpha hydrolases-like	
V1199406		; Bacterial pantothenate kinase; P-loop containing nucleoside triphosphate hydrolase; Phosphoribulokinase/uridine kinase	; P-loop containing nucleotide triphosphate hydrolases		; Bacterial pantothenate kinase; P-loop containing nucleoside triphosphate hydrolase; Phosphoribulokinase/uridine kinase		; (Full/Desc.) pantothenate kinase, bacterial type		; Phosphoribulokinase / Uridine kinase family						; P-loop containing nucleoside triphosphate hydrolases	
V1388969	; UBA_EF-Ts	; Translation elongation factor EFTs/EF1B; Translation elongation factor Ts, conserved site; UBA-like	; DNA helicase RuvA subunit	; Elongation factor Ts [tsf].	; Translation elongation factor EFTs/EF1B; Translation elongation factor Ts, conserved site; UBA-like						; Elongation factor Ts signature 1.				; UBA-like	
V1460309						; consensus disorder prediction										
V1684104		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic	; Cyclophilin-like; Aldolase class I		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic				; Bacterial protein of unknown function (DUF871)						; (Trans)glycosidases; Cyclophilin-like	
V1764086	; HP_PGM_like	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1; Phosphoglycerate mutase 1; Phosphoglycerate/bisphosphoglycerate mutase, active site	; Phosphoglycerate mutase-like	; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [gpmA].	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1; Phosphoglycerate mutase 1; Phosphoglycerate/bisphosphoglycerate mutase, active site				; Histidine phosphatase superfamily (branch 1)		; Phosphoglycerate mutase family phosphohistidine signature.			; Phosphoglycerate mutase family	; Phosphoglycerate mutase-like	;  phosphoglycerate mutase 1 family
V1819403	; ABC_HisP_GlnQ	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase		; (Full) ABC-type amino acid transport system, ATPase component, HisP type		; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1033795	; SR_ResInv	; Recombinase, conserved site; Resolvase, N-terminal catalytic domain			; Recombinase, conserved site; Resolvase, N-terminal catalytic domain				; Resolvase, N terminal domain		; Site-specific recombinases active site.	; Resolvase/invertase-type recombinase catalytic domain profile.		;  Resolvase, N terminal domain	; Resolvase-like	
V1034279		; Leucine-rich repeat domain, L domain-like; Protein of unknown function DUF285	; Ribonuclease Inhibitor		; Leucine-rich repeat domain, L domain-like; Protein of unknown function DUF285	; consensus disorder prediction			; Mycoplasma protein of unknown function, DUF285						; RNI-like	
V1143704		; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic			; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic				; Anaerobic ribonucleoside-triphosphate reductase		; Glycine radical domain signature.	; Glycine radical domain profile.			; PFL-like glycyl radical enzymes	;  anaerobic ribonucleoside-triphosphate reductase
V1237149	; M3B_PepF_3	; Metallopeptidase, catalytic domain; Oligopeptidase F, N-terminal domain; Peptidase M3A/M3B catalytic domain; Peptidase M3B, oligoendopeptidase F	; putative peptidase helix hairpin domain like; Collagenase (Catalytic Domain)		; Metallopeptidase, catalytic domain; Oligopeptidase F, N-terminal domain; Peptidase M3A/M3B catalytic domain; Peptidase M3B, oligoendopeptidase F				; Oligopeptidase F; Peptidase family M3						; Metalloproteases ("zincins"), catalytic domain	;  oligoendopeptidase F
