Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1034122		; Phosphopantetheine-protein transferase domain			; Phosphopantetheine-protein transferase domain					; TRANSFERASE SYNTHASE HOLO-ACYL-CARRIER-PROTEIN HOLO-ACP 4'-PHOSPHOPANTETHEINYL FATTY ACID METAL-BINDING MAGNESIUM LIPID						
V1035684						; consensus disorder prediction										
V1038210		; Phosphotransferase system, EIIB component, type 2/3			; Phosphotransferase system, EIIB component, type 2/3				; PTS system, Lactose/Cellobiose specific IIB subunit						; PTS system IIB component-like	
V1038268	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Phosphate transport system permease protein PstA	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Phosphate transport system permease protein PstA				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	;  phosphate ABC transporter, permease protein PstA
V1042408		; Ribosomal protein L15; Ribosomal protein L15, bacterial-type; Ribosomal protein L18e/L15P		; 50S ribosomal protein L15 [rplO].	; Ribosomal protein L15; Ribosomal protein L15, bacterial-type; Ribosomal protein L18e/L15P	; consensus disorder prediction			; Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A						; Ribosomal proteins L15p and L18e	;  ribosomal protein uL15
V1076935		; Amino acid permease/ SLC12A domain; Sodium/solute symporter; Sodium/solute symporter, conserved site			; Amino acid permease/ SLC12A domain; Sodium/solute symporter; Sodium/solute symporter, conserved site				; Amino acid permease		; Sodium:solute symporter family signature 2.	; Sodium:solute symporter family profile.				
V1077646		; Metallo-beta-lactamase	; Metallo-beta-lactamase		; Metallo-beta-lactamase				; Metallo-beta-lactamase superfamily						; Metallo-hydrolase/oxidoreductase	
V1096452		; Sugar isomerase (SIS)	; Glucose-6-phosphate isomerase like protein; domain 1		; Sugar isomerase (SIS)				; SIS domain						; SIS domain	
V1110016						; consensus disorder prediction										
V1144023	; PTS_IIB_man	; Phosphotransferase system, sorbose subfamily IIB component	; Fructose Permease		; Phosphotransferase system, sorbose subfamily IIB component				; PTS system sorbose subfamily IIB component			; PTS_EIIB type-4 domain profile.			; PTS IIb component	
V1144334		; Amidohydrolase-related; Dihydroorotase, conserved site; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain	; Metal-dependent hydrolases		; Amidohydrolase-related; Dihydroorotase, conserved site; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain				; Amidohydrolase family		; Dihydroorotase signature 2.				; Metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases	
V1144425		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1144439		; Periplasmic sensor domain-like			; Periplasmic sensor domain-like										; Sensory domain-like	
V1144563						; consensus disorder prediction										
V1147284															; Pentapeptide repeat-like	
V1149563		; Rib/alpha/Esp surface antigen			; Rib/alpha/Esp surface antigen				; Rib/alpha-like repeat							
V1185125		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1195944		; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1196599															; Pentapeptide repeat-like	
V1197322	; ABC_UvrA_I	; P-loop containing nucleoside triphosphate hydrolase	; ABC transporter ATPase domain-like; P-loop containing nucleotide triphosphate hydrolases; ABC transporter ATPase  like domain		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1203027		; Asp/Glu racemase; Asp/Glu/hydantoin racemase			; Asp/Glu racemase; Asp/Glu/hydantoin racemase				; Asp/Glu/Hydantoin racemase						; Aspartate/glutamate racemase; Aspartate/glutamate racemase	
V1211145		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1213764						; consensus disorder prediction										
V1213781															; Pentapeptide repeat-like	
V1213995						; consensus disorder prediction										
V1232416															; Pentapeptide repeat-like	
V1237233		; SpoVT-AbrB domain			; SpoVT-AbrB domain				; Antidote-toxin recognition MazE, bacterial antitoxin					; SpoVT / AbrB like domain 	; AbrB/MazE/MraZ-like	
V1237669						; consensus disorder prediction										
V1240368		; Coagulation factor 5/8 C-terminal domain; Galactose-binding domain-like; Glycosyl hydrolase family 98, putative carbohydrate-binding module	; Galactose-binding domain-like		; Coagulation factor 5/8 C-terminal domain; Galactose-binding domain-like; Glycosyl hydrolase family 98, putative carbohydrate-binding module	; consensus disorder prediction			; F5/8 type C domain; NPCBM/NEW2 domain			; Coagulation factors 5/8 type C domain (FA58C) profile.		; 	; Galactose-binding domain-like; Galactose-binding domain-like	
V1259756															; Pentapeptide repeat-like	
V1269496		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1295301						; consensus disorder prediction										
V1299489						; consensus disorder prediction										
V1337358		; Thiol-activated cytolysin	; Perfringolysin; HIV-1 Reverse Transcriptase; Chain; HIV-1 Reverse Transcriptase; Chain; HIV-1 Reverse Transcriptase; Chain		; Thiol-activated cytolysin			; Bacterial thiol-activated pore-forming cytolysin signature	; Thiol-activated cytolysin						; Perfringolysin	
V1339602		; Deoxynucleoside kinase domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Deoxynucleoside kinase domain; P-loop containing nucleoside triphosphate hydrolase				; Deoxynucleoside kinase						; P-loop containing nucleoside triphosphate hydrolases	
V1339603		; Cadmium resistance transporter			; Cadmium resistance transporter				; Cadmium resistance transporter							
V1340114	; ABC_PstB_phosphate_transporter	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase; Phosphate transport system permease protein 1	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase; Phosphate transport system permease protein 1				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1340183	; PseudoU_synth_RluCD_like	; Pseudouridine synthase, RsuA/RluB/C/D/E/F; Pseudouridine synthase, catalytic domain			; Pseudouridine synthase, RsuA/RluB/C/D/E/F; Pseudouridine synthase, catalytic domain				; RNA pseudouridylate synthase						; Pseudouridine synthase	
V1341143		; Fatty acid synthesis PlsX protein; Isopropylmalate dehydrogenase-like domain	; Isopropylmalate Dehydrogenase		; Fatty acid synthesis PlsX protein; Isopropylmalate dehydrogenase-like domain				; Fatty acid synthesis protein						; Isocitrate/Isopropylmalate dehydrogenase-like	
V1356792		; Immunoglobulin E-set; Immunoglobulin-like fold	; Immunoglobulins		; Immunoglobulin E-set; Immunoglobulin-like fold										; E set domains	
V1364131		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain; Phosphate acetyl/butaryl transferase	; Urease; Isocitrate/Isopropylmalate dehydrogenase-like; Metal-dependent hydrolases		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain; Phosphate acetyl/butaryl transferase				; Amidohydrolase family; Phosphate acetyl/butaryl transferase						; Isocitrate/Isopropylmalate dehydrogenase-like; Composite domain of metallo-dependent hydrolases; Metallo-dependent hydrolases	
V1365271		; RNA polymerase sigma factor, region 2; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 2; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; RNA Polymerase Primary Sigma Factor		; RNA polymerase sigma factor, region 2; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 2; Winged helix-turn-helix DNA-binding domain			; Major sigma-70 factor signature	; Sigma-70 region 2		; Sigma-70 factors family signature 1.				; Sigma2 domain of RNA polymerase sigma factors	;  RNA polymerase sigma factor, sigma-70 family
V1381478		; CYTH domain; CYTH-like domain; P-loop containing nucleoside triphosphate hydrolase	; Hypothetical Protein Pfu-838710-001; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; CYTH domain; CYTH-like domain; P-loop containing nucleoside triphosphate hydrolase				; CYTH domain; Exodeoxyribonuclease V, gamma subunit			; CYTH domain profile.			; P-loop containing nucleoside triphosphate hydrolases; CYTH-like phosphatases	
V1381607		; CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2; FAD linked oxidase, N-terminal; FAD-binding, type 2; FAD-binding, type 2, subdomain 1; UDP-N-acetylenolpyruvoylglucosamine reductase; UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal	; Uridine Diphospho-n-acetylenolpyruvylglucosamine Reductase; Uridine Diphospho-n-acetylenolpyruvylglucosamine Reductase; Uridine Diphospho-n-acetylenolpyruvylglucosamine Reductase	; UDP-N-acetylenolpyruvoylglucosamine reductase [murB].	; CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2; FAD linked oxidase, N-terminal; FAD-binding, type 2; FAD-binding, type 2, subdomain 1; UDP-N-acetylenolpyruvoylglucosamine reductase; UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal				; FAD binding domain; UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain			; PCMH-type FAD-binding domain profile.			; FAD-binding/transporter-associated domain-like; Uridine diphospho-N-Acetylenolpyruvylglucosamine reductase, MurB, C-terminal domain	;  UDP-N-acetylenolpyruvoylglucosamine reductase
V1381668		; ABC transporter type 1, transmembrane domain; P-loop containing nucleoside triphosphate hydrolase; Rossmann-like alpha/beta/alpha sandwich fold; Uncharacterised protein family UPF0348	; P-loop containing nucleotide triphosphate hydrolases; Putative multidrug export ATP-binding/permease protein like domains; HUPs		; ABC transporter type 1, transmembrane domain; P-loop containing nucleoside triphosphate hydrolase; Rossmann-like alpha/beta/alpha sandwich fold; Uncharacterised protein family UPF0348				; ABC transporter transmembrane region; HIGH Nucleotidyl Transferase			; ABC transporter integral membrane type-1 fused domain profile.			; P-loop containing nucleoside triphosphate hydrolases; ABC transporter transmembrane region; Nucleotidylyl transferase	
V1392202															; Pentapeptide repeat-like	
V1399887		; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; S-adenosyl-L-methionine-dependent methyltransferase				; Methyltransferase domain						; S-adenosyl-L-methionine-dependent methyltransferases	
V1405827			; Glucose-6-phosphate isomerase like protein; domain 1												; SIS domain	
V1430711		; Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding			; Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding				; Ferredoxin-fold anticodon binding domain			; Ferredoxin-fold anticodon binding (FDX-ACB) domain profile.		; Ferredoxin-fold anticodon binding domain	; Anticodon-binding domain of PheRS	
V1440651		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction			; MucBP domain							
V1441439		; TcpE family			; TcpE family				; TcpE family							
V1442294		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1453754						; consensus disorder prediction										
V1469336	; MPN_DUF2466	; RadC-like JAB domain	; Cytidine Deaminase		; RadC-like JAB domain				; RadC-like JAB domain							
V1481275		; Amino acid permease/ SLC12A domain			; Amino acid permease/ SLC12A domain				; Amino acid permease							
V1481428	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1484915						; consensus disorder prediction										
V1487021															; Pentapeptide repeat-like	
V1492805		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1493344		; P-loop containing nucleoside triphosphate hydrolase; UvrD-like Helicase, ATP-binding domain	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; UvrD-like Helicase, ATP-binding domain				; UvrD/REP helicase N-terminal domain						; P-loop containing nucleoside triphosphate hydrolases	
