Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1010987	; NPD_like	; Aldolase-type TIM barrel; Nitronate monooxygenase	; Aldolase class I		; Aldolase-type TIM barrel; Nitronate monooxygenase				; Nitronate monooxygenase						; Inosine monophosphate dehydrogenase (IMPDH)	
V1011228	; MRP-like	; Domain of unknown function DUF59; Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35; Mrp/NBP35 ATP-binding protein; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases	; Iron-sulfur cluster carrier protein.	; Domain of unknown function DUF59; Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35; Mrp/NBP35 ATP-binding protein; P-loop containing nucleoside triphosphate hydrolase				; Domain of unknown function DUF59; NUBPL iron-transfer P-loop NTPase						; P-loop containing nucleoside triphosphate hydrolases; Fe-S cluster assembly (FSCA) domain-like	
V1011446		; 3-deoxy-8-phosphooctulonate synthase; Aldolase-type TIM barrel; DAHP synthetase I/KDSA	; Aldolase class I		; 3-deoxy-8-phosphooctulonate synthase; Aldolase-type TIM barrel; DAHP synthetase I/KDSA				; DAHP synthetase I family						; Aldolase	;  3-deoxy-8-phosphooctulonate synthase
V1011576	; PRTases_typeI	; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Uracil phosphoribosyl transferase		; Uracil phosphoribosyltransferase [upp].	; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Uracil phosphoribosyl transferase				; Uracil phosphoribosyltransferase						; PRTase-like	;  uracil phosphoribosyltransferase
V1011619		; Aminoacyl-tRNA synthetase, class II; Aspartate--ammonia ligase	; Bira Bifunctional Protein; Domain 2	; Aspartate--ammonia ligase [asnA].	; Aminoacyl-tRNA synthetase, class II; Aspartate--ammonia ligase		; (Full) aspartate-ammonia ligase		; Aspartate-ammonia ligase			; Aminoacyl-transfer RNA synthetases class-II family profile.			; Class II aaRS and biotin synthetases	;  aspartate--ammonia ligase
V1011653		; Aquaporin-like; Formate/nitrite transporter	; Glycerol uptake facilitator protein.		; Aquaporin-like; Formate/nitrite transporter				; Formate/nitrite transporter							
V1011658	; Anticodon_Ia_Leu_BEm; LeuRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Leucine-tRNA ligase; Leucyl-tRNA synthetase, editing domain; Methionyl/Leucyl tRNA synthetase; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	; HUPs; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 1; Isoleucyl-tRNA Synthetase; Domain 2	; Leucine--tRNA ligase [leuS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Leucine-tRNA ligase; Leucyl-tRNA synthetase, editing domain; Methionyl/Leucyl tRNA synthetase; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain			; Leucyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Leucyl-tRNA synthetase, Domain 2; tRNA synthetases class I (I, L, M and V); tRNA synthetases class I (M)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; Nucleotidylyl transferase; Nucleotidylyl transferase; ValRS/IleRS/LeuRS editing domain	;  leucine--tRNA ligase
V1011791		; Double-stranded RNA-binding domain; Peptide chain release factor; Peptide chain release factor 2; Peptide chain release factor 2, bacterial; Peptide chain release factor class I/class II	; Release factor	; Peptide chain release factor 2 [prfB].	; Double-stranded RNA-binding domain; Peptide chain release factor; Peptide chain release factor 2; Peptide chain release factor 2, bacterial; Peptide chain release factor class I/class II				; PCRF domain; RF-1 domain		; Prokaryotic-type class I peptide chain release factors signature.			; 	; Release factor	;  peptide chain release factor 2
V1011837	; RNA_pol_B_RPB2	; DNA-directed RNA polymerase beta subunit, bacterial-type; DNA-directed RNA polymerase, beta subunit, external 1 domain; DNA-directed RNA polymerase, subunit 2; DNA-directed RNA polymerase, subunit 2, domain 6; RNA polymerase Rpb2, OB-fold; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 7; RNA polymerase, beta subunit, conserved site; RNA polymerase, beta subunit, protrusion		; DNA-directed RNA polymerase subunit beta [rpoB].	; DNA-directed RNA polymerase beta subunit, bacterial-type; DNA-directed RNA polymerase, beta subunit, external 1 domain; DNA-directed RNA polymerase, subunit 2; DNA-directed RNA polymerase, subunit 2, domain 6; RNA polymerase Rpb2, OB-fold; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 7; RNA polymerase, beta subunit, conserved site; RNA polymerase, beta subunit, protrusion				; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 6; RNA polymerase Rpb2, domain 7; RNA polymerase beta subunit; RNA polymerase beta subunit external 1 domain		; RNA polymerases beta chain signature.				; beta and beta-prime subunits of DNA dependent RNA-polymerase; beta and beta-prime subunits of DNA dependent RNA-polymerase; beta and beta-prime subunits of DNA dependent RNA-polymerase	;  DNA-directed RNA polymerase, beta subunit
V1011906	; HSPA9-Ssq1-like_NBD	; Chaperone DnaK; Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, C-terminal domain; Heat shock protein 70kD, peptide-binding domain	; Actin; Chain A; Substrate Binding Domain Of DNAk; Chain A	; Chaperone protein DnaK [dnaK].	; Chaperone DnaK; Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, C-terminal domain; Heat shock protein 70kD, peptide-binding domain	; consensus disorder prediction		; 70kDa heat shock protein signature	; Hsp70 protein		; Heat shock hsp70 proteins family signature 1.; Heat shock hsp70 proteins family signature 2.; Heat shock hsp70 proteins family signature 3.				; Actin-like ATPase domain; Actin-like ATPase domain; Heat shock protein 70kD (HSP70), C-terminal subdomain; Heat shock protein 70kD (HSP70), peptide-binding domain	;  chaperone protein DnaK
V1011946	; NagA	; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain; N-acetylglucosamine-6-phosphate deacetylase	; Metal-dependent hydrolases; Urease		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain; N-acetylglucosamine-6-phosphate deacetylase		; (Full) N-acetylglucosamine-6-phosphate deacetylase		; Amidohydrolase family						; Composite domain of metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases; Metallo-dependent hydrolases	;  N-acetylglucosamine-6-phosphate deacetylase
V1011950	; SRP	; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; Signal recognition particle protein Ffh; Signal recognition particle, SRP54 subunit; Signal recognition particle, SRP54 subunit, GTPase domain; Signal recognition particle, SRP54 subunit, M-domain; Signal recognition particle, SRP54 subunit, helical bundle	; P-loop containing nucleotide triphosphate hydrolases	; Signal recognition particle 54 kDa protein [srp54].	; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; Signal recognition particle protein Ffh; Signal recognition particle, SRP54 subunit; Signal recognition particle, SRP54 subunit, GTPase domain; Signal recognition particle, SRP54 subunit, M-domain; Signal recognition particle, SRP54 subunit, helical bundle				; SRP54-type protein, GTPase domain; SRP54-type protein, helical bundle domain; Signal peptide binding domain		; SRP54-type proteins GTP-binding domain signature.			; SRP54-type protein, helical bundle domain; SRP54-type protein, GTPase domain; ATPases associated with a variety of cellular activities	; Signal peptide-binding domain; P-loop containing nucleoside triphosphate hydrolases	;  signal recognition particle protein
V1012027		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycosyl hydrolase-like 10	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycosyl hydrolase-like 10				; Glycosyl hydrolase-like 10			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; (Trans)glycosidases	
V1012033		; Ribosomal protein L17		; 50S ribosomal protein L17 [rplQ].	; Ribosomal protein L17				; Ribosomal protein L17		; Ribosomal protein L17 signature.				; Prokaryotic ribosomal protein L17	;  ribosomal protein bL17
V1012116		; Acylphosphatase, conserved site; Acylphosphatase-like domain; Carbamoyltransferase, HypF-type; DHBP synthase RibB-like alpha/beta domain; YrdC-like domain; Zinc finger, HypF-type	; DHBP synthase		; Acylphosphatase, conserved site; Acylphosphatase-like domain; Carbamoyltransferase, HypF-type; DHBP synthase RibB-like alpha/beta domain; YrdC-like domain; Zinc finger, HypF-type		; (Full/Desc.) carbamoyltransferase, HypF type		; Acylphosphatase; HypF finger; Telomere recombination		; Acylphosphatase signature 1.	; Acylphosphatase-like domain profile.; YrdC-like domain profile.			; Acylphosphatase/BLUF domain-like; YrdC/RibB; Actin-like ATPase domain; Actin-like ATPase domain; Actin-like ATPase domain	;  carbamoyltransferase HypF
V1012312	; trimeric_dUTPase	; Deoxyuridine triphosphate nucleotidohydrolase; Deoxyuridine triphosphate nucleotidohydrolase/Deoxycytidine triphosphate deaminase; dUTPase, trimeric; dUTPase-like		; Deoxyuridine 5'-triphosphate nucleotidohydrolase [dut].	; Deoxyuridine triphosphate nucleotidohydrolase; Deoxyuridine triphosphate nucleotidohydrolase/Deoxycytidine triphosphate deaminase; dUTPase, trimeric; dUTPase-like				; dUTPase						; dUTPase-like	;  dUTP diphosphatase
V1012444		; EamA domain			; EamA domain				; EamA-like transporter family						; Multidrug resistance efflux transporter EmrE; Multidrug resistance efflux transporter EmrE	
V1012494	; UDG_F1	; Uracil-DNA glycosylase family 1; Uracil-DNA glycosylase, active site; Uracil-DNA glycosylase-like	; Uracil-DNA Glycosylase	; Uracil-DNA glycosylase [ung].	; Uracil-DNA glycosylase family 1; Uracil-DNA glycosylase, active site; Uracil-DNA glycosylase-like				; Uracil DNA glycosylase superfamily		; Uracil-DNA glycosylase signature.			; UreE urease accessory protein, C-terminal domain ; Uracil DNA glycosylase superfamily	; Uracil-DNA glycosylase-like	
V1012496	; GroEL	; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GroEL; GROEL; GROEL	; 60 kDa chaperonin [groL].	; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain			; 60kDa chaperonin signature	; TCP-1/cpn60 chaperonin family		; Chaperonins cpn60 signature.				; GroEL equatorial domain-like; GroEL equatorial domain-like; GroEL apical domain-like; GroEL-intermediate domain like	;  chaperonin GroL
V1012641		; Adenylosuccinate lyase PurB, C-terminal; Fumarase/histidase, N-terminal; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like	; Fumarase/aspartase (N-terminal domain); Fumarase/aspartase (C-terminal domain); Fumarase/aspartase (Central domain)		; Adenylosuccinate lyase PurB, C-terminal; Fumarase/histidase, N-terminal; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like			; Fumarate lyase superfamily signature	; Adenylosuccinate lyase C-terminal; Lyase		; Fumarate lyases signature.				; L-aspartase-like	
V1012702	; Lumazine_synthase-I	; 6,7-dimethyl-8-ribityllumazine synthase		; 6,7-dimethyl-8-ribityllumazine synthase [ribH].	; 6,7-dimethyl-8-ribityllumazine synthase				; 6,7-dimethyl-8-ribityllumazine synthase						; Lumazine synthase	;  6,7-dimethyl-8-ribityllumazine synthase
V1012784	; TM_ABC_iron-siderophores_like	; ABC transporter, BtuC-like; ABC transporter, TroCD-like	; ABC transporter involved in vitamin B12 uptake		; ABC transporter, BtuC-like; ABC transporter, TroCD-like				; ABC 3 transport family						; ABC transporter involved in vitamin B12 uptake, BtuC	
V1012797	; GATase1_FGAR_AT; PurL_repeat2	; AIR synthase-related protein, C-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase; Phosphoribosylformylglycinamidine synthase; PurM-like, N-terminal domain		; Phosphoribosylformylglycinamidine synthase [purL].	; AIR synthase-related protein, C-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase; Phosphoribosylformylglycinamidine synthase; PurM-like, N-terminal domain				; AIR synthase related protein, C-terminal domain; CobB/CobQ-like glutamine amidotransferase domain			; Glutamine amidotransferase type 1 domain profile.		; CobB/CobQ-like glutamine amidotransferase domain	; PurM N-terminal domain-like; FGAM synthase PurL, linker domain; PurM N-terminal domain-like; PurM C-terminal domain-like; PurS-like; Class I glutamine amidotransferase-like; PurM C-terminal domain-like	
V1012848	; Ribosomal_L30	; Ribosomal protein L30, bacterial-type; Ribosomal protein L30, conserved site; Ribosomal protein L30, ferredoxin-like fold domain		; 50S ribosomal protein L30 [rpmD].	; Ribosomal protein L30, bacterial-type; Ribosomal protein L30, conserved site; Ribosomal protein L30, ferredoxin-like fold domain		; (Full) ribosomal protein L30p		; Ribosomal protein L30p/L7e		; Ribosomal protein L30 signature.				; Ribosomal protein L30p/L7e	;  ribosomal protein uL30
V1012850		; 30s ribosomal protein S13, C-terminal; Ribosomal protein S13; Ribosomal protein S13, bacterial-type; Ribosomal protein S13, conserved site; Ribosomal protein S13-like, H2TH	; 30s ribosomal protein s13	; 30S ribosomal protein S13 [rpsM].	; 30s ribosomal protein S13, C-terminal; Ribosomal protein S13; Ribosomal protein S13, bacterial-type; Ribosomal protein S13, conserved site; Ribosomal protein S13-like, H2TH	; consensus disorder prediction	; (Full) ribosomal protein, S13p/S13a/S18e/organellar S13 types		; Ribosomal protein S13/S18		; Ribosomal protein S13 signature.	; Ribosomal protein S13 family profile.			; S13-like H2TH domain	;  ribosomal protein uS13
V1012964		; Peptidase C69, dipeptidase A			; Peptidase C69, dipeptidase A				; Peptidase family C69							
V1013085		; Galactitol permease IIC component; Phosphotransferase system, EIIC component, type 2; Phosphotransferase system, sugar-specific permease component			; Galactitol permease IIC component; Phosphotransferase system, EIIC component, type 2; Phosphotransferase system, sugar-specific permease component		; (Full) galactitol permease IIC component		; PTS system sugar-specific permease component			; PTS_EIIC type-2 domain profile.				
V1013327		; 3H domain; Helix-turn-helix, type 11; Transcription repressor NadR; Winged helix-turn-helix DNA-binding domain	; Putative transcriptional regulator TM1602; winged helix repressor DNA binding domain		; 3H domain; Helix-turn-helix, type 11; Transcription repressor NadR; Winged helix-turn-helix DNA-binding domain		; (Full) transcription repressor		; 3H domain; HTH domain	; TRANSCRIPTION DNA-BINDING REGULATION TRANSCRIPTIONAL REGULATOR REPRESSOR FAMILY BIOTIN REGULATOR 3H					; Winged helix DNA-binding domain; Putative transcriptional regulator TM1602, C-terminal domain	
V1013403	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Oligopeptide transport permease C-like, N-terminal domain	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Oligopeptide transport permease C-like, N-terminal domain				; Binding-protein-dependent transport system inner membrane component; N-terminal TM domain of oligopeptide transport permease C			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
