Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1481342	; RsmI	; Homeodomain-like; SAM-dependent methyltransferase RsmI, conserved site; Tetrapyrrole methylase; Tetrapyrrole methylase, subdomain 1; Tetrapyrrole methylase, subdomain 2; rRNA small subunit methyltransferase I	; Homeodomain-like; Cobalt-precorrin-4 Transmethylase; Domain 1; Methyltransferase	; Ribosomal RNA small subunit methyltransferase I [rsmI].	; Homeodomain-like; SAM-dependent methyltransferase RsmI, conserved site; Tetrapyrrole methylase; Tetrapyrrole methylase, subdomain 1; Tetrapyrrole methylase, subdomain 2; rRNA small subunit methyltransferase I		; (Full/Desc.) methyltransferase, YraL type		; Tetrapyrrole (Corrin/Porphyrin) Methylases		; RsmI AdoMet-dependent methyltransferase protein family signature.				; Tetrapyrrole methylase	;  16S rRNA (cytidine(1402)-2'-O)-methyltransferase
V1580703						; consensus disorder prediction										;  LPXTG cell wall anchor domain
V1599347	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1605903	; Nudix_Hydrolase_18	; NUDIX hydrolase; NUDIX hydrolase domain; NUDIX hydrolase domain-like; NUDIX hydrolase, conserved site	; Nucleoside Triphosphate Pyrophosphohydrolase		; NUDIX hydrolase; NUDIX hydrolase domain; NUDIX hydrolase domain-like; NUDIX hydrolase, conserved site			; NUDIX hydrolase family signature	; NUDIX domain		; Nudix box signature.	; Nudix hydrolase domain profile.			; Nudix	
V1785033		; Thiamin diphosphate-binding fold; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, C-terminal; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, N-terminal; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, conserved site			; Thiamin diphosphate-binding fold; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, C-terminal; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, N-terminal; Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, conserved site		; (Full) phosphoketolase		; D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase; XFP C-terminal domain; XFP N-terminal domain		; Phosphoketolase signature 1.				; Thiamin diphosphate-binding fold (THDP-binding); Thiamin diphosphate-binding fold (THDP-binding)	
V1852066		; FIVAR domain; YSIRK Gram-positive signal peptide			; FIVAR domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1886491		; Beta-lactamase/transpeptidase-like; Penicillin-binding protein, transpeptidase	; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like; Penicillin-binding protein, transpeptidase				; Penicillin binding protein transpeptidase domain						; beta-lactamase/transpeptidase-like	
V1886494		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1899696	; MFS	; Dipeptide/tripeptide permease; Major facilitator superfamily domain; PTR2 family proton/oligopeptide symporter, conserved site; Proton-dependent oligopeptide transporter family	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Dipeptide/tripeptide permease; Major facilitator superfamily domain; PTR2 family proton/oligopeptide symporter, conserved site; Proton-dependent oligopeptide transporter family				; POT family		; PTR2 family proton/oligopeptide symporters signature 1.	; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter; MFS general substrate transporter	; H+ symporter)
V1000027	; TOPRIM_RNase_M5_like	; Ribonuclease M5; Ribonuclease M5, C-terminal domain; Toprim domain	; Toprim domain	; Ribonuclease M5 [rnmV].	; Ribonuclease M5; Ribonuclease M5, C-terminal domain; Toprim domain				; Domain of unknown function (DUF4093); Toprim domain			; Toprim domain profile.		; 	; Toprim domain	;  ribonuclease M5
V1000507	; Glyco_transf_WecG_TagA	; Glycosyl transferase WecB/TagA/CpsF; Periplasmic binding protein-like I			; Glycosyl transferase WecB/TagA/CpsF; Periplasmic binding protein-like I				; Glycosyl transferase WecB/TagA/CpsF family						; Periplasmic binding protein-like I	;  glycosyltransferase, WecB/TagA/CpsF family
V1136403		; Sugar-phosphate isomerase, RpiB/LacA/LacB family			; Sugar-phosphate isomerase, RpiB/LacA/LacB family				; Ribose/Galactose Isomerase						; Ribose/Galactose isomerase RpiB/AlsB	;  sugar-phosphate isomerase, RpiB/LacA/LacB family
V1144086		; ATP-grasp fold, subdomain 1	; ATP-grasp fold; ABC transporter ATPase  like domain; ABC transporter ATPase domain-like		; ATP-grasp fold, subdomain 1											
V1203378		; ABC transporter permease protein domain; ABC transporter permease protein, BceB-type			; ABC transporter permease protein domain; ABC transporter permease protein, BceB-type		; (Full) ABC-type antimicrobial peptide transport system, permease component, BceB type		; FtsX-like permease family							
V1203380		; ABC-2 type transporter			; ABC-2 type transporter				; ABC-2 type transporter							
V1203624		; CAT RNA-binding domain; PRD domain	; PTS-regulatory domain; PTS-regulatory domain; SacY-like RNA-binding domain		; CAT RNA-binding domain; PRD domain				; CAT RNA binding domain; PRD domain			; PRD domain profile.		; CAT RNA binding domain	; PTS-regulatory domain, PRD; SacY-like RNA-binding domain; PTS-regulatory domain, PRD	
V1237378		; Bacteriophage/Gene transfer agent portal protein; Phage portal protein, HK97			; Bacteriophage/Gene transfer agent portal protein; Phage portal protein, HK97	; consensus disorder prediction			; Phage portal protein							;  phage portal protein, HK97 family
V1237783		; Class II aldolase/adducin N-terminal	; L-fuculose-1-phosphate Aldolase		; Class II aldolase/adducin N-terminal				; Class II Aldolase and Adducin N-terminal domain					; Class II Aldolase and Adducin N-terminal domain	; AraD/HMP-PK domain-like	
V1339679		; AMP-dependent synthetase/ligase			; AMP-dependent synthetase/ligase				; AMP-binding enzyme						; Acetyl-CoA synthetase-like	
V1340378		; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16 domain	; Cytochrome Bc1 Complex; Chain A		; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16 domain										; LuxS/MPP-like metallohydrolase	
V1392509		; Putative amino acid metabolism	; Lp2179-like		; Putative amino acid metabolism				; Putative amino acid metabolism						; Lp2179-like	
V1430990		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I		; (Full) amino acid transporter		; Amino acid permease							
V1469293		; DeoR C-terminal sensor domain; DeoR-type HTH domain; Transcription regulator, HTH DeoR-type, conserved site; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; DeoR C-terminal sensor domain; DeoR-type HTH domain; Transcription regulator, HTH DeoR-type, conserved site; Winged helix-turn-helix DNA-binding domain			; LacR bacterial regulatory protein HTH signature	; DeoR C terminal sensor domain; DeoR-like helix-turn-helix domain		; DeoR-type HTH domain signature.	; DeoR-type HTH domain profile.		; helix_turn_helix, Deoxyribose operon repressor; DeoR C terminal sensor domain	; NagB/RpiA/CoA transferase-like; Winged helix DNA-binding domain	
V1541181		; Glycerol-3-phosphate acyltransferase, PlsY		; Glycerol-3-phosphate acyltransferase [plsY].	; Glycerol-3-phosphate acyltransferase, PlsY				; Glycerol-3-phosphate acyltransferase					; Glycerol-3-phosphate acyltransferase 		;  acyl-phosphate glycerol 3-phosphate acyltransferase
V1599215	; MFS	; Major facilitator superfamily domain; Transmembrane secretion effector	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily domain; Transmembrane secretion effector				; Transmembrane secretion effector						; MFS general substrate transporter	
V1599219	; CAP_ED	; Crp-type HTH domain; Cyclic nucleotide-binding domain; Cyclic nucleotide-binding-like; RmlC-like jelly roll fold; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; Jelly Rolls		; Crp-type HTH domain; Cyclic nucleotide-binding domain; Cyclic nucleotide-binding-like; RmlC-like jelly roll fold; Winged helix-turn-helix DNA-binding domain				; Crp-like helix-turn-helix domain; Cyclic nucleotide-binding domain			; Crp-type HTH domain profile.; cAMP/cGMP binding motif profile.		; Cyclic nucleotide-monophosphate binding domain	; cAMP-binding domain-like; Winged helix DNA-binding domain	
V1784159		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; Triger factor/SurA peptide-binding domain-like; Trigger factor ribosome-binding domain; FKBP-like	;  trigger factor
V1819550		; 50S ribosomal protein L30e-like; Alpha/beta knot methyltransferases; RNA 2-O ribose methyltransferase, substrate binding; RNA methyltransferase TrmH family; tRNA (guanine-N1-)-methyltransferase, N-terminal; tRNA/rRNA methyltransferase, SpoU type			; 50S ribosomal protein L30e-like; Alpha/beta knot methyltransferases; RNA 2-O ribose methyltransferase, substrate binding; RNA methyltransferase TrmH family; tRNA (guanine-N1-)-methyltransferase, N-terminal; tRNA/rRNA methyltransferase, SpoU type				; RNA 2'-O ribose methyltransferase substrate binding; SpoU rRNA Methylase family					; RNA 2'-O ribose methyltransferase substrate binding	; L30e-like; alpha/beta knot	;  RNA methyltransferase, TrmH family, group 3
V1885618		; Alpha/Beta hydrolase fold; Protein of unknown function DUF915, hydrolase-like			; Alpha/Beta hydrolase fold; Protein of unknown function DUF915, hydrolase-like				; Alpha/beta hydrolase of unknown function (DUF915)						; alpha/beta-Hydrolases	
V1886660		; Aldose 1-/Glucose-6-phosphate 1-epimerase; Galactose mutarotase-like domain; Glycoside hydrolase-type carbohydrate-binding			; Aldose 1-/Glucose-6-phosphate 1-epimerase; Galactose mutarotase-like domain; Glycoside hydrolase-type carbohydrate-binding				; Aldose 1-epimerase						; Galactose mutarotase-like	
V1064202		; ATP-grasp fold; ATP-grasp fold, subdomain 1; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase; D-alanine--D-alanine ligase, C-terminal; D-alanine--D-alanine ligase, N-terminal domain; D-alanine--D-alanine ligase/VANA/B/C, conserved site; Pre-ATP-grasp domain	; ATP-grasp fold; ATP-grasp fold	; D-alanine--D-alanine ligase [ddl].	; ATP-grasp fold; ATP-grasp fold, subdomain 1; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase; D-alanine--D-alanine ligase, C-terminal; D-alanine--D-alanine ligase, N-terminal domain; D-alanine--D-alanine ligase/VANA/B/C, conserved site; Pre-ATP-grasp domain		; (Full) D-alanine--D-alanine ligase/D-alanine--D-lactate ligase		; D-ala D-ala ligase C-terminus; D-ala D-ala ligase N-terminus		; D-alanine--D-alanine ligase signature 1.	; ATP-grasp fold profile.			; Glutathione synthetase ATP-binding domain-like; PreATP-grasp domain	;  D-alanine--D-alanine ligase
V1136159		; IrrE N-terminal-like domain			; IrrE N-terminal-like domain				; Domain of unknown function (DUF955)							
V1136204		; SNARE associated Golgi protein			; SNARE associated Golgi protein				; SNARE associated Golgi protein							
V1136378		; EamA domain			; EamA domain				; EamA-like transporter family						; Multidrug resistance efflux transporter EmrE; Multidrug resistance efflux transporter EmrE	
V1136493		; 4'-phosphopantetheinyl transferase superfamily; Holo-[acyl carrier protein] synthase; Phosphopantetheine-protein transferase domain	; 4'-phosphopantetheinyl transferase	; Holo-[acyl-carrier-protein] synthase [acpS].	; 4'-phosphopantetheinyl transferase superfamily; Holo-[acyl carrier protein] synthase; Phosphopantetheine-protein transferase domain				; 4'-phosphopantetheinyl transferase superfamily	; TRANSFERASE SYNTHASE HOLO-ACYL-CARRIER-PROTEIN HOLO-ACP 4'-PHOSPHOPANTETHEINYL FATTY ACID METAL-BINDING MAGNESIUM LIPID					; 4'-phosphopantetheinyl transferase	;  holo-[acyl-carrier-protein] synthase;  phosphopantetheine--protein transferase domain
V1136575						; consensus disorder prediction										
V1136594		; Protein with unknown function UPF0154		; UPF0154 protein <locus_tag>.	; Protein with unknown function UPF0154				; Uncharacterised protein family (UPF0154)	; UPF0154 TRANSMEMBRANE MEMBRANE UNCHARACTERIZED FAMILY YNEF SUPERFAMILY MG335.1 EXPORTED MYCGA5700						
V1150222	; USP_Like	; Rossmann-like alpha/beta/alpha sandwich fold; UspA	; HUPs		; Rossmann-like alpha/beta/alpha sandwich fold; UspA				; Universal stress protein family						; Adenine nucleotide alpha hydrolases-like	
V1203493		; Alpha/beta knot methyltransferases; Ribosomal RNA large subunit methyltransferase H; SPOUT methyltransferase, predicted; tRNA (guanine-N1-)-methyltransferase, N-terminal		; Ribosomal RNA large subunit methyltransferase H [rlmH].	; Alpha/beta knot methyltransferases; Ribosomal RNA large subunit methyltransferase H; SPOUT methyltransferase, predicted; tRNA (guanine-N1-)-methyltransferase, N-terminal		; (Full/Desc.) methyltransferase, bacterial type		; Predicted SPOUT methyltransferase				; SPOUT Methyltransferase		; alpha/beta knot	;  rRNA large subunit m3Psi methyltransferase RlmH
V1209689		; MerR-type HTH domain; Putative DNA-binding domain; Resolvase, N-terminal catalytic domain			; MerR-type HTH domain; Putative DNA-binding domain; Resolvase, N-terminal catalytic domain				; MerR HTH family regulatory protein; Resolvase, N terminal domain						; Putative DNA-binding domain	
V1211236	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	;  amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
V1340932		; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1	; Phosphoglycerate mutase-like		; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1				; Histidine phosphatase superfamily (branch 1)						; Phosphoglycerate mutase-like	
V1382034	; Met_tRNA_FMT_C	; Formyl transferase, C-terminal; Formyl transferase, C-terminal-like; Formyl transferase, N-terminal	; Formyltransferase; Methionyl-tRNA Fmet Formyltransferase; Chain A		; Formyl transferase, C-terminal; Formyl transferase, C-terminal-like; Formyl transferase, N-terminal				; Formyl transferase, C-terminal domain						; FMT C-terminal domain-like; Formyltransferase	
